epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,116.203,1.42586,3.76192,3.14784,0.02268,4.23398,0.01,1,0.04543,0.02996,0.01,1,0.08447,0.03208,0.45647,2.81113,3.30493,0.00971,0,0.0031278,0.0010426,0.0031278,0.0010426,0.0031278,0.0010426,0.0031278,0.0010426
12,125.275,1.21323,3.0634,3.18113,0.01861,4.28327,0.01,1,0.04688,0.03256,0.01,1,0.04458,0.02522,0.46939,2.84946,3.2652,0.0102,0,0.00333217,0.00111072,0.00333217,0.00111072,0.00333217,0.00111072,0.00333217,0.00111072
13,130.675,1.06288,2.71631,3.08326,0.01667,3.74168,0.01,1,0.04688,0.03256,0.01,1,0.04458,0.02522,0.46939,2.84946,3.2652,0.0102,0,0.00352229,0.0011741,0.00352229,0.0011741,0.00352229,0.0011741,0.00352229,0.0011741
14,136.037,1.27783,3.76418,3.06285,0.02079,3.81774,0.01,1,0.04688,0.03256,0.01,1,0.04458,0.02522,0.46939,2.84946,3.2652,0.0102,0,0.00369815,0.00123272,0.00369815,0.00123272,0.00369815,0.00123272,0.00369815,0.00123272
15,144.65,1.0919,3.29169,3.12128,0.01729,3.37322,0.01,1,0.04758,0.03301,0.01,1,0.14234,0.05193,0.44737,2.82067,3.23897,0.00986,0,0.00385975,0.00128658,0.00385975,0.00128658,0.00385975,0.00128658,0.00385975,0.00128658
16,150.285,1.14901,3.11647,3.14986,0.01798,3.37861,0.01,1,0.04758,0.03301,0.01,1,0.14234,0.05193,0.44737,2.82067,3.23897,0.00986,0,0.0040071,0.0013357,0.0040071,0.0013357,0.0040071,0.0013357,0.0040071,0.0013357
17,159.139,1.0767,2.59823,3.05314,0.0158,3.5001,0.01,1,0.03981,0.03294,0.01,1,0.23541,0.08835,0.40495,2.32276,3.20617,0.00844,0,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664
18,164.548,1.02989,2.61872,3.09284,0.01541,3.00423,0.01,1,0.03981,0.03294,0.01,1,0.23541,0.08835,0.40495,2.32276,3.20617,0.00844,0,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
19,170.174,1.15073,3.1764,3.05938,0.01862,2.98205,0.01,1,0.03981,0.03294,0.01,1,0.23541,0.08835,0.40495,2.32276,3.20617,0.00844,0,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
20,179.207,0.9845,2.61924,3.05704,0.0152,2.90992,0.01,1,0.02914,0.02511,0.01,1,0.03292,0.02268,0.37717,1.98356,3.21343,0.00754,0,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
21,184.687,0.9261,2.50297,3.09997,0.01316,2.6443,0.01,1,0.02914,0.02511,0.01,1,0.03292,0.02268,0.37717,1.98356,3.21343,0.00754,0,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
22,190.025,0.96001,2.43327,3.1234,0.01448,2.70289,0.01,1,0.02914,0.02511,0.01,1,0.03292,0.02268,0.37717,1.98356,3.21343,0.00754,0,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
23,198.761,1.02633,3.22349,3.00933,0.01648,2.5672,0.01,1,0.02917,0.02476,0.01,1,0.03745,0.02492,0.40124,1.90326,3.14754,0.00786,0,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
24,204.277,1.02825,2.95631,3.05849,0.01636,2.81348,0.01,1,0.02917,0.02476,0.01,1,0.03745,0.02492,0.40124,1.90326,3.14754,0.00786,0,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
25,212.932,0.79235,1.82341,3.03723,0.01062,2.40886,0.01,1,0.03243,0.02789,0.01,1,0.07692,0.0303,0.37806,1.60213,3.08898,0.00754,0,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
26,218.238,1.04227,2.8362,3.03,0.01531,2.18408,0.01,1,0.03243,0.02789,0.01,1,0.07692,0.0303,0.37806,1.60213,3.08898,0.00754,0,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
27,223.77,0.90641,2.2609,3.08321,0.0124,2.41009,0.01,1,0.03243,0.02789,0.01,1,0.07692,0.0303,0.37806,1.60213,3.08898,0.00754,0,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
28,232.383,0.97047,2.50882,3.01169,0.01464,2.42954,0.01,1,0.03358,0.02925,0.01,1,0.06064,0.03143,0.35777,1.80248,3.04122,0.00684,0,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308
29,237.977,0.91774,2.26946,3.01518,0.0137,2.05197,0.01,1,0.03358,0.02925,0.01,1,0.06064,0.03143,0.35777,1.80248,3.04122,0.00684,0,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912
30,243.361,0.84603,2.00095,2.97618,0.01196,2.00026,0.01,1,0.03358,0.02925,0.01,1,0.06064,0.03143,0.35777,1.80248,3.04122,0.00684,0,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
31,252.211,0.80538,2.13314,2.95815,0.01251,1.72101,0.01,1,0.03507,0.03153,0.01,1,0.0652,0.03512,0.40359,1.54412,2.91152,0.00761,0,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
32,257.824,0.85571,2.1603,2.97958,0.01271,2.18413,0.01,1,0.03507,0.03153,0.01,1,0.0652,0.03512,0.40359,1.54412,2.91152,0.00761,0,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
