epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
46,748.575,0.6403,1.09697,2.62713,0.00755,0.7488,0.01,1,0.42808,0.3264,0.01,1,0.43979,0.36301,0.45791,0.88786,2.53335,0.00896,0,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109
47,770.233,0.55496,0.96822,2.50072,0.00725,0.61653,0.01,1,0.4703,0.39783,0.01,1,0.4703,0.4168,0.4485,0.84899,2.47861,0.00894,0,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
48,776.522,0.49793,1.06158,2.48598,0.00727,0.71674,0.01,1,0.4703,0.39783,0.01,1,0.4703,0.4168,0.4485,0.84899,2.47861,0.00894,0,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694
49,798.368,0.55968,1.00752,2.56167,0.00726,0.58269,0.01,1,0.51451,0.43768,0.01,1,0.51451,0.44937,0.43122,0.83618,2.38447,0.00833,0,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
50,804.758,0.60822,1.18466,2.47815,0.00872,0.57887,0.01,1,0.51451,0.43768,0.01,1,0.51451,0.44937,0.43122,0.83618,2.38447,0.00833,0,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298
51,811.476,0.5288,0.98123,2.43045,0.00717,0.59189,0.01,1,0.51451,0.43768,0.01,1,0.51451,0.44937,0.43122,0.83618,2.38447,0.00833,0,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
52,833.58,0.59504,1.05008,2.44811,0.00713,0.74203,0.18838,0.875,0.54441,0.48935,0.18838,0.875,0.54441,0.49525,0.43196,0.79093,2.28796,0.0083,0,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902
53,840.447,0.60591,0.9585,2.39745,0.00736,0.69457,0.18838,0.875,0.54441,0.48935,0.18838,0.875,0.54441,0.49525,0.43196,0.79093,2.28796,0.0083,0,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
54,847.521,0.54042,0.97154,2.38293,0.00643,0.62064,0.18838,0.875,0.54441,0.48935,0.18838,0.875,0.54441,0.49525,0.43196,0.79093,2.28796,0.0083,0,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506
55,869.447,0.56093,1.04145,2.30436,0.0066,0.54912,0.25334,0.95833,0.54882,0.48502,0.25334,0.95833,0.54882,0.4808,0.42259,0.78513,2.17711,0.00802,0,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308
56,875.934,0.55667,0.98498,2.29616,0.00793,0.54308,0.25334,0.95833,0.54882,0.48502,0.25334,0.95833,0.54882,0.4808,0.42259,0.78513,2.17711,0.00802,0,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911
57,897.684,0.62923,1.15648,2.32927,0.00783,0.55718,0.69758,0.28864,0.55596,0.50204,0.69758,0.28864,0.55596,0.49198,0.4344,0.80322,2.08131,0.00812,0,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912
58,904.379,0.53506,0.90552,2.15788,0.00681,0.45442,0.69758,0.28864,0.55596,0.50204,0.69758,0.28864,0.55596,0.49198,0.4344,0.80322,2.08131,0.00812,0,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714
59,910.881,0.55125,0.9212,2.197,0.00785,0.47008,0.69758,0.28864,0.55596,0.50204,0.69758,0.28864,0.55596,0.49198,0.4344,0.80322,2.08131,0.00812,0,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
60,932.985,0.60383,0.94446,2.19319,0.00868,0.49679,0.57341,0.45833,0.58441,0.5248,0.57341,0.45833,0.58441,0.51042,0.42517,0.82224,1.96638,0.00817,0,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318
61,941.475,0.53957,0.95236,2.12028,0.00695,0.59931,0.57341,0.45833,0.58441,0.5248,0.57341,0.45833,0.58441,0.51042,0.42517,0.82224,1.96638,0.00817,0,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
62,948.204,0.55359,0.91127,2.05799,0.00799,0.44551,0.57341,0.45833,0.58441,0.5248,0.57341,0.45833,0.58441,0.51042,0.42517,0.82224,1.96638,0.00817,0,0.0023766,0.0007922,0.0023766,0.0007922,0.0023766,0.0007922,0.0023766,0.0007922
63,971.949,0.59743,0.89606,1.99767,0.00781,0.44257,0.5402,0.58333,0.58385,0.52586,0.5402,0.58333,0.58385,0.51367,0.47877,0.78121,1.83027,0.00947,0,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
64,979.444,0.59647,0.82007,1.9559,0.00688,0.48951,0.5402,0.58333,0.58385,0.52586,0.5402,0.58333,0.58385,0.51367,0.47877,0.78121,1.83027,0.00947,0,0.0022578,0.0007526,0.0022578,0.0007526,0.0022578,0.0007526,0.0022578,0.0007526
65,1002.56,0.59556,1.12651,2.02844,0.00682,0.53367,0.58966,0.625,0.59072,0.53166,0.58966,0.625,0.59072,0.52108,0.42826,0.79766,1.78135,0.00832,0,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
66,1008.95,0.52385,0.98537,1.85296,0.00671,0.41125,0.58966,0.625,0.59072,0.53166,0.58966,0.625,0.59072,0.52108,0.42826,0.79766,1.78135,0.00832,0,0.002139,0.000713,0.002139,0.000713,0.002139,0.000713,0.002139,0.000713
67,1015.54,0.51569,0.92598,1.82129,0.0071,0.41389,0.58966,0.625,0.59072,0.53166,0.58966,0.625,0.59072,0.52108,0.42826,0.79766,1.78135,0.00832,0,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
68,1041.3,0.53826,0.96658,1.86105,0.00681,0.44655,0.55262,0.625,0.6206,0.55163,0.55262,0.625,0.6206,0.55576,0.42819,0.78536,1.69806,0.00848,0,0.0020202,0.0006734,0.0020202,0.0006734,0.0020202,0.0006734,0.0020202,0.0006734
69,1049.16,0.50579,0.81284,1.71215,0.00685,0.39137,0.55262,0.625,0.6206,0.55163,0.55262,0.625,0.6206,0.55576,0.42819,0.78536,1.69806,0.00848,0,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536
70,1056.24,0.58808,0.9593,1.81024,0.00727,0.43384,0.55262,0.625,0.6206,0.55163,0.55262,0.625,0.6206,0.55576,0.42819,0.78536,1.69806,0.00848,0,0.0019014,0.0006338,0.0019014,0.0006338,0.0019014,0.0006338,0.0019014,0.0006338
71,1079.33,0.57132,0.89489,1.66695,0.00774,0.43243,0.55003,0.56067,0.60866,0.54114,0.55003,0.56067,0.60866,0.5424,0.42176,0.78592,1.64222,0.00828,0,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614
72,1086.27,0.57571,0.91134,1.63292,0.00698,0.47181,0.55003,0.56067,0.60866,0.54114,0.55003,0.56067,0.60866,0.5424,0.42176,0.78592,1.64222,0.00828,0,0.0017826,0.0005942,0.0017826,0.0005942,0.0017826,0.0005942,0.0017826,0.0005942
73,1108.98,0.54164,0.88469,1.77167,0.00703,0.40698,0.47553,0.66667,0.57469,0.53292,0.47553,0.66667,0.57469,0.51636,0.38357,0.77521,1.62637,0.00739,0,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744
74,1115.88,0.55841,0.86439,1.591,0.0072,0.41776,0.47553,0.66667,0.57469,0.53292,0.47553,0.66667,0.57469,0.51636,0.38357,0.77521,1.62637,0.00739,0,0.0016638,0.0005546,0.0016638,0.0005546,0.0016638,0.0005546,0.0016638,0.0005546
75,1123,0.58664,1.01368,1.58177,0.00659,0.46795,0.47553,0.66667,0.57469,0.53292,0.47553,0.66667,0.57469,0.51636,0.38357,0.77521,1.62637,0.00739,0,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348
76,1145.97,0.54146,0.86965,1.48488,0.00682,0.39676,0.46177,0.83333,0.64181,0.59063,0.46177,0.83333,0.64181,0.56395,0.39186,0.77139,1.58173,0.00748,0,0.001545,0.000515,0.001545,0.000515,0.001545,0.000515,0.001545,0.000515
77,1153.17,0.5705,0.93359,1.67922,0.00756,0.41052,0.46177,0.83333,0.64181,0.59063,0.46177,0.83333,0.64181,0.56395,0.39186,0.77139,1.58173,0.00748,0,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952
78,1160.19,0.54546,1.01245,1.54023,0.00585,0.38826,0.46177,0.83333,0.64181,0.59063,0.46177,0.83333,0.64181,0.56395,0.39186,0.77139,1.58173,0.00748,0,0.0014262,0.0004754,0.0014262,0.0004754,0.0014262,0.0004754,0.0014262,0.0004754
79,1183.07,0.53686,0.82866,1.48709,0.00651,0.44428,0.46541,0.79167,0.6049,0.55696,0.46541,0.79167,0.6049,0.53542,0.40006,0.76982,1.61692,0.00775,0,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556
80,1189.85,0.5348,0.9236,1.43491,0.00699,0.42601,0.46541,0.79167,0.6049,0.55696,0.46541,0.79167,0.6049,0.53542,0.40006,0.76982,1.61692,0.00775,0,0.0013074,0.0004358,0.0013074,0.0004358,0.0013074,0.0004358,0.0013074,0.0004358
81,1213.07,0.50462,0.78844,1.47088,0.00671,0.38234,0.53934,0.66667,0.6199,0.56824,0.53934,0.66667,0.6199,0.55926,0.4202,0.7752,1.64732,0.00823,0,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416
82,1219.49,0.55345,0.91805,1.64176,0.00853,0.65568,0.53934,0.66667,0.6199,0.56824,0.53934,0.66667,0.6199,0.55926,0.4202,0.7752,1.64732,0.00823,0,0.0011886,0.0003962,0.0011886,0.0003962,0.0011886,0.0003962,0.0011886,0.0003962
83,1227.13,0.60358,1.05539,1.59396,0.00733,0.38775,0.53934,0.66667,0.6199,0.56824,0.53934,0.66667,0.6199,0.55926,0.4202,0.7752,1.64732,0.00823,0,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764
84,1250.4,0.58352,1.02802,1.53957,0.00674,0.40169,0.52567,0.79167,0.63338,0.5847,0.52567,0.79167,0.63338,0.575,0.41461,0.77399,1.66128,0.00801,0,0.0010698,0.0003566,0.0010698,0.0003566,0.0010698,0.0003566,0.0010698,0.0003566
85,1262.07,0.55892,1.03887,1.51159,0.00648,0.39749,0.52567,0.79167,0.63338,0.5847,0.52567,0.79167,0.63338,0.575,0.41461,0.77399,1.66128,0.00801,0,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368
86,1271.53,0.49999,0.78193,1.42986,0.00651,0.38137,0.52567,0.79167,0.63338,0.5847,0.52567,0.79167,0.63338,0.575,0.41461,0.77399,1.66128,0.00801,0,0.000951,0.000317,0.000951,0.000317,0.000951,0.000317,0.000951,0.000317
87,1296.45,0.52053,1.13679,1.48324,0.00642,0.36097,0.5342,0.81262,0.6216,0.57387,0.5342,0.81262,0.6216,0.54908,0.40554,0.77539,1.60352,0.00774,0,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972
88,1304.48,0.59499,0.95841,1.60527,0.00703,0.42735,0.5342,0.81262,0.6216,0.57387,0.5342,0.81262,0.6216,0.54908,0.40554,0.77539,1.60352,0.00774,0,0.0008322,0.0002774,0.0008322,0.0002774,0.0008322,0.0002774,0.0008322,0.0002774
89,1328.53,0.53237,0.86247,1.44574,0.00627,0.38629,0.58841,0.70833,0.64558,0.60014,0.58841,0.70833,0.64558,0.57957,0.36849,0.78371,1.64304,0.00692,0,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576
90,1336.19,0.50737,0.91396,1.46575,0.00661,0.46189,0.58841,0.70833,0.64558,0.60014,0.58841,0.70833,0.64558,0.57957,0.36849,0.78371,1.64304,0.00692,0,0.0007134,0.0002378,0.0007134,0.0002378,0.0007134,0.0002378,0.0007134,0.0002378
91,1344.09,0.46938,0.93816,2.1835,0.00885,1.23788,0.58841,0.70833,0.64558,0.60014,0.58841,0.70833,0.64558,0.57957,0.36849,0.78371,1.64304,0.00692,0,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218
92,1370.16,0.47867,0.92691,2.17032,0.00835,1.49862,0.65239,0.75,0.70642,0.65493,0.65239,0.75,0.70642,0.63622,0.35714,0.78448,1.71211,0.00672,0,0.0005946,0.0001982,0.0005946,0.0001982,0.0005946,0.0001982,0.0005946,0.0001982
93,1377.92,0.41467,0.88128,2.08123,0.00764,0.67794,0.65239,0.75,0.70642,0.65493,0.65239,0.75,0.70642,0.63622,0.35714,0.78448,1.71211,0.00672,0,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784
94,1386.09,0.44807,0.89347,2.07802,0.00898,0.82414,0.65239,0.75,0.70642,0.65493,0.65239,0.75,0.70642,0.63622,0.35714,0.78448,1.71211,0.00672,0,0.0004758,0.0001586,0.0004758,0.0001586,0.0004758,0.0001586,0.0004758,0.0001586
95,1410.51,0.44343,0.86105,2.18027,0.00875,0.41589,0.75332,0.70833,0.73694,0.69139,0.75332,0.70833,0.73694,0.66539,0.35168,0.78241,1.70049,0.0067,0,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388
96,1417.99,0.42871,0.84772,2.16099,0.00785,0.92285,0.75332,0.70833,0.73694,0.69139,0.75332,0.70833,0.73694,0.66539,0.35168,0.78241,1.70049,0.0067,0,0.000357,0.000119,0.000357,0.000119,0.000357,0.000119,0.000357,0.000119
97,1441.98,0.48593,0.90352,2.19951,0.00883,1.00736,0.72834,0.70833,0.71707,0.67838,0.72834,0.70833,0.71707,0.64452,0.36076,0.78406,1.77551,0.00689,0,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05
98,1449.41,0.41111,0.90685,2.20556,0.00686,1.62817,0.72834,0.70833,0.71707,0.67838,0.72834,0.70833,0.71707,0.64452,0.36076,0.78406,1.77551,0.00689,0,0.0002382,7.94e-05,0.0002382,7.94e-05,0.0002382,7.94e-05,0.0002382,7.94e-05
99,1459.59,0.41562,0.86144,2.11588,0.00743,0.8408,0.72834,0.70833,0.71707,0.67838,0.72834,0.70833,0.71707,0.64452,0.36076,0.78406,1.77551,0.00689,0,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05
